Id,Weekly_Sales
8_59_2013-02-22,242.25777482993195
8_59_2013-03-01,246.40624387755102
8_59_2013-03-08,243.23903435374154
8_59_2013-03-15,236.53048571428567
8_59_2013-03-22,188.4470897959183
8_59_2013-03-29,183.70270884353735
8_59_2013-04-05,182.9421088435373
8_59_2013-04-12,143.93350408163258
8_59_2013-04-19,164.97281836734683
8_59_2013-04-26,169.26659931972782
8_59_2013-05-03,151.26452312925164
8_59_2013-05-10,153.0235295918367
8_59_2013-05-17,177.38631734693865
8_59_2013-05-24,198.3363911564624
8_59_2013-05-31,165.9058928571429
8_59_2013-06-07,153.85587619047624
8_59_2013-06-14,153.42215952380954
8_59_2013-06-21,202.22199455782308
8_59_2013-06-28,150.00829829931976
8_59_2013-07-05,118.15339659863949
8_59_2013-07-12,130.3850680272109
8_59_2013-07-19,126.76861564625854
8_59_2013-07-26,119.8393833333334
8_60_2012-11-02,293.9898503401361
8_60_2012-11-09,297.25602891156467
8_60_2012-11-16,296.0077908163265
8_60_2012-11-23,202.547880952381
8_60_2012-11-30,282.9088452380952
8_60_2012-12-07,264.9308571428572
8_60_2012-12-14,359.2919727891157
8_60_2012-12-21,316.1398299319729
8_60_2012-12-28,193.00195238095245
8_60_2013-01-04,496.33784523809527
8_60_2013-01-11,198.63163095238102
8_60_2013-01-18,188.9028333333334
8_60_2013-01-25,230.6749642857144
8_60_2013-02-01,246.33034920634927
8_60_2013-02-08,317.15647619047604
8_60_2013-02-15,221.21140764790775
8_60_2013-02-22,204.27400288600296
8_60_2013-03-01,211.0523838383839
8_60_2013-03-08,205.52862193362196
8_60_2013-03-15,196.84312193362194
8_60_2013-03-22,185.12029653679656
8_60_2013-03-29,161.05853463203465
8_60_2013-04-05,254.99279177489177
8_60_2013-04-12,192.55148225108223
8_60_2013-04-19,236.7155978973407
8_60_2013-04-26,231.67838361162646
8_60_2013-05-03,248.63959789734076
8_60_2013-05-10,246.99245504019788
8_60_2013-05-17,241.88808707482994
8_60_2013-05-24,218.71770952380953
8_60_2013-05-31,218.71770952380953
8_60_2013-06-07,247.34380476190475
8_60_2013-06-14,214.61078095238094
8_60_2013-06-21,219.47382857142858
8_60_2013-06-28,257.2056976190476
8_60_2013-07-05,253.22859047619042
8_60_2013-07-12,249.95197142857137
8_60_2013-07-19,262.51625714285706
8_60_2013-07-26,281.13845238095234
8_67_2012-11-02,5254.636928571426
8_67_2012-11-09,5250.078414285712
8_67_2012-11-16,5243.678680952378
8_67_2012-11-23,4941.766416666665
8_67_2012-11-30,5198.915359523808
8_67_2012-12-07,5744.435095578232
8_67_2012-12-14,8636.72181904762
8_67_2012-12-21,10443.600319047613
8_67_2012-12-28,6018.431073809524
8_67_2013-01-04,3863.373440476191
8_67_2013-01-11,3957.598166666667
8_67_2013-01-18,4166.819864285714
8_67_2013-01-25,4696.1157571428585
8_67_2013-02-01,5604.417085714284
8_67_2013-02-08,9906.300183333333
8_67_2013-02-15,13677.637407142856
8_67_2013-02-22,4931.869194217688
8_67_2013-03-01,4240.164456122448
8_67_2013-03-08,4157.549610884352
8_67_2013-03-15,3875.2677870748307
8_67_2013-03-22,3951.696058503401
8_67_2013-03-29,4314.290842176869
8_67_2013-04-05,4840.515178571426
8_67_2013-04-12,4849.993957142855
8_67_2013-04-19,4962.199564285714
8_67_2013-04-26,5161.1201
8_67_2013-05-03,7833.2111571428595
8_67_2013-05-10,12396.40939285715
8_67_2013-05-17,9156.896607142859
8_67_2013-05-24,7946.843309523812
8_67_2013-05-31,6198.21564761905
8_67_2013-06-07,6215.521254761908
8_67_2013-06-14,7557.2949976190475
8_67_2013-06-21,7337.43582142857
8_67_2013-06-28,4138.356612244897
8_67_2013-07-05,3848.468814625848
8_67_2013-07-12,3831.8616003401353
8_67_2013-07-19,3859.5494812925162
8_67_2013-07-26,4029.0855598639455
8_71_2012-11-02,1262.7492523809528
8_71_2012-11-09,1287.602895238096
8_71_2012-11-16,1443.941871428572
8_71_2012-11-23,3848.9404501700683
8_71_2012-11-30,1656.783461904762
8_71_2012-12-07,1598.1956789115648
8_71_2012-12-14,2249.7766071428573
8_71_2012-12-21,2826.9225238095237
8_71_2012-12-28,2657.962045238095
8_71_2013-01-04,2843.7910500000016
8_71_2013-01-11,2516.008311904761
8_71_2013-01-18,2505.6636547619037
8_71_2013-01-25,2111.401330952381
8_71_2013-02-01,3859.7913190476206
8_71_2013-02-08,4759.667994217688
8_71_2013-02-15,3852.2656238095246
8_71_2013-02-22,3633.4801809523797
8_71_2013-03-01,3473.4601952380917
8_71_2013-03-08,3507.570671428569
8_71_2013-03-15,3161.1215666666667
8_71_2013-03-22,1797.6970258503404
8_71_2013-03-29,1725.0929615646253
8_71_2013-04-05,1832.9197996598627
8_71_2013-04-12,1452.3457267857136
8_71_2013-04-19,1697.9106332483
8_71_2013-04-26,1710.5152975340145
8_71_2013-05-03,1724.628699914967
8_71_2013-05-10,1644.9516951530616
8_71_2013-05-17,1580.1906934523815
8_71_2013-05-24,1646.9749434523817
8_71_2013-05-31,1834.2579458333335
8_71_2013-06-07,1740.355474404763
8_71_2013-06-14,1928.567736309525
8_71_2013-06-21,2119.763543452381
8_71_2013-06-28,2063.0216625
8_71_2013-07-05,2046.2776291666669
8_71_2013-07-12,2235.065519047619
8_71_2013-07-19,2444.1031389455775
8_71_2013-07-26,2403.8556556122453
8_72_2012-11-02,40527.85525510204
8_72_2012-11-09,38345.447505102056
8_72_2012-11-16,35950.95540238096
8_72_2012-11-23,175903.30383333337
8_72_2012-11-30,45253.390710884334
8_72_2012-12-07,49483.85803333332
8_72_2012-12-14,65212.5059238095
8_72_2012-12-21,104296.83044047616
8_72_2012-12-28,56614.101492857146
8_72_2013-01-04,33669.230833333335
8_72_2013-01-11,32324.514335714288
8_72_2013-01-18,34670.59496904763
8_72_2013-01-25,37050.72732380952
8_72_2013-02-01,57019.82593571427
8_72_2013-02-08,63300.257566666645
8_72_2013-02-15,65201.86425748301
8_72_2013-02-22,57023.19138605439
8_72_2013-03-01,49019.2573547619
8_72_2013-03-08,42831.04379761906
8_72_2013-03-15,33033.35335
8_72_2013-03-22,30651.940102380948
8_72_2013-03-29,28986.434685714277
8_72_2013-04-05,29125.552138095227
8_72_2013-04-12,29222.925271428558
8_72_2013-04-19,30238.186795238093
8_72_2013-04-26,29960.518699999993
8_72_2013-05-03,31664.075728571428
8_72_2013-05-10,30741.82683571428
8_72_2013-05-17,28637.36415714287
8_72_2013-05-24,25149.04913333334
8_72_2013-05-31,24272.068444557834
8_72_2013-06-07,26319.59315884354
8_72_2013-06-14,28159.628139795914
8_72_2013-06-21,28617.7618367347
8_72_2013-06-28,27090.44227959184
8_72_2013-07-05,26752.47334761905
8_72_2013-07-12,27286.007623809524
8_72_2013-07-19,26721.593901360546
8_72_2013-07-26,26027.191032993207
8_74_2012-11-02,7828.689461904766
8_74_2012-11-09,7910.953569047623
8_74_2012-11-16,7785.932495238098
8_74_2012-11-23,9176.87131904762
8_74_2012-11-30,8908.768578571426
8_74_2012-12-07,8869.268547619047
8_74_2012-12-14,8905.125928571428
8_74_2012-12-21,11219.874069047617
8_74_2012-12-28,11157.10874523809
8_74_2013-01-04,11510.8280952381
8_74_2013-01-11,10781.541476190472
8_74_2013-01-18,10199.830790476188
8_74_2013-01-25,9901.117349999999
8_74_2013-02-01,9851.991135714285
8_74_2013-02-08,10895.185770748301
8_74_2013-02-15,11566.075406462589
8_74_2013-02-22,11265.48969217687
8_74_2013-03-01,11167.75754931973
8_74_2013-03-08,10943.56899931973
8_74_2013-03-15,9712.873928571435
8_74_2013-03-22,9212.576819047625
8_74_2013-03-29,9120.135926190482
8_74_2013-04-05,8667.959211904763
8_74_2013-04-12,7940.732321428574
8_74_2013-04-19,7277.741349999999
8_74_2013-04-26,7176.942695238092
8_74_2013-05-03,7467.7921547619035
8_74_2013-05-10,7499.801345238095
8_74_2013-05-17,7955.562280952382
8_74_2013-05-24,8121.392828571427
8_74_2013-05-31,9154.987551020413
8_74_2013-06-07,9080.343896258508
8_74_2013-06-14,8848.201399659863
8_74_2013-06-21,8695.600714285714
8_74_2013-06-28,8785.681654761906
8_74_2013-07-05,9106.54113911565
8_74_2013-07-12,8670.842211904768
8_74_2013-07-19,9731.613040476197
8_74_2013-07-26,9939.865290476195
8_79_2012-11-02,22371.555555442173
8_79_2012-11-09,22340.184269727888
8_79_2012-11-16,22549.91216666666
8_79_2012-11-23,24601.91052789114
8_79_2012-11-30,22904.47886428571
8_79_2012-12-07,22216.218157142852
8_79_2012-12-14,22180.154359523807
8_79_2012-12-21,21990.649716666663
8_79_2012-12-28,22831.23213741497
8_79_2013-01-04,22265.92258333331
8_79_2013-01-11,19091.802704761896
8_79_2013-01-18,19832.26765680272
8_79_2013-01-25,20134.476612585033
8_79_2013-02-01,26237.951972448984
8_79_2013-02-08,26174.740558843532
8_79_2013-02-15,25170.62619863944
8_79_2013-02-22,25180.593567687058
8_79_2013-03-01,26348.881415306107
8_79_2013-03-08,24952.22684387754
8_79_2013-03-15,20981.968528571433
8_79_2013-03-22,20380.960238095246
8_79_2013-03-29,21995.16116428573
8_79_2013-04-05,24453.166519047634
8_79_2013-04-12,22575.653354761907
8_79_2013-04-19,21938.83775952382
8_79_2013-04-26,22873.296099999996
8_79_2013-05-03,25672.6711547619
8_79_2013-05-10,23859.762228571413
8_79_2013-05-17,22017.01803095238
8_79_2013-05-24,21809.268864285714
8_79_2013-05-31,23750.810083333345
8_79_2013-06-07,23226.952011904777
8_79_2013-06-14,21323.80235714286
8_79_2013-06-21,21187.541716666674
8_79_2013-06-28,21187.541716666674
8_79_2013-07-05,20767.33940714286
8_79_2013-07-12,20173.734192857137
8_79_2013-07-19,20729.274454761897
8_79_2013-07-26,20672.18526428571
8_80_2012-11-02,9782.672287074827
8_80_2012-11-09,9811.04487993197
8_80_2012-11-16,9947.362005102039
8_80_2012-11-23,9798.422797619049
8_80_2012-11-30,10241.269012244895
8_80_2012-12-07,11020.244207482989
8_80_2012-12-14,11388.259412244894
8_80_2012-12-21,11346.036555102035
8_80_2012-12-28,9863.055352380956
8_80_2013-01-04,9755.108878571433
8_80_2013-01-11,9748.662259523815
8_80_2013-01-18,9738.986330952386
8_80_2013-01-25,9703.963735714293
8_80_2013-02-01,9715.383485714294
8_80_2013-02-08,10484.214869047622
8_80_2013-02-15,10026.360750000002
8_80_2013-02-22,9782.7363622449
8_80_2013-03-01,9786.690255102043
8_80_2013-03-08,9980.48232653061
8_80_2013-03-15,9557.66011904761
8_80_2013-03-22,9426.66266666666
8_80_2013-03-29,9510.649940476187
8_80_2013-04-05,9729.694473809524
8_80_2013-04-12,9857.56182619048
8_80_2013-04-19,9474.050128571429
8_80_2013-04-26,9027.14928809524
8_80_2013-05-03,9320.42797176871
8_80_2013-05-10,9570.035305102041
8_80_2013-05-17,9783.320757482998
8_80_2013-05-24,9720.63770337791
8_80_2013-05-31,9420.638374466344
8_80_2013-06-07,9320.529545894911
8_80_2013-06-14,9442.9037363711
8_80_2013-06-21,9301.01272446634
8_80_2013-06-28,9287.07236732348
8_80_2013-07-05,9373.73867684729
8_80_2013-07-12,9452.58477684729
8_80_2013-07-19,9060.083710180623
8_80_2013-07-26,8912.4359863711
8_81_2012-11-02,12252.403081972787
8_81_2012-11-09,12508.470308163258
8_81_2012-11-16,12546.021289115639
8_81_2012-11-23,12698.299215306111
8_81_2012-11-30,12734.832693877546
8_81_2012-12-07,13136.321531972786
8_81_2012-12-14,13434.510023809526
8_81_2012-12-21,14083.19356428571
8_81_2012-12-28,11352.250209523805
8_81_2013-01-04,13166.791931818183
8_81_2013-01-11,13175.014431818185
8_81_2013-01-18,13058.136003246751
8_81_2013-01-25,12216.675169913406
8_81_2013-02-01,12521.151431818173
8_81_2013-02-08,12818.511148484838
8_81_2013-02-15,12565.012841341984
8_81_2013-02-22,12594.644809709345
8_81_2013-03-01,12603.622074335197
8_81_2013-03-08,12636.626853586893
8_81_2013-03-15,12637.235353586895
8_81_2013-03-22,12722.435353586896
8_81_2013-03-29,12841.266877396421
8_81_2013-04-05,13152.53156462586
8_81_2013-04-12,13992.716166666676
8_81_2013-04-19,13373.473919047627
8_81_2013-04-26,13101.100014285706
8_81_2013-05-03,13187.32459523809
8_81_2013-05-10,13459.140419047619
8_81_2013-05-17,13371.394180952386
8_81_2013-05-24,13382.583685714291
8_81_2013-05-31,13304.28134761905
8_81_2013-06-07,13017.960459523812
8_81_2013-06-14,12862.29307857143
8_81_2013-06-21,12499.962342857141
8_81_2013-06-28,12617.952121428572
8_81_2013-07-05,12930.029871428573
8_81_2013-07-12,12765.444959523806
8_81_2013-07-19,12661.376173809522
8_81_2013-07-26,12621.760426190478
8_82_2012-11-02,14396.894523809535
8_82_2012-11-09,14666.392190476194
8_82_2012-11-16,14709.678414285712
8_82_2012-11-23,15432.29372380952
8_82_2012-11-30,16608.74960918367
8_82_2012-12-07,21120.406557142847
8_82_2012-12-14,29226.51430918367
8_82_2012-12-21,42942.73974047619
8_82_2012-12-28,24601.56645000001
8_82_2013-01-04,13005.058092857149
8_82_2013-01-11,13169.291902380957
8_82_2013-01-18,12902.6875452381
8_82_2013-01-25,13018.015997619052
8_82_2013-02-01,13357.829700000008
8_82_2013-02-08,15340.701235714285
8_82_2013-02-15,14677.21893571429
8_82_2013-02-22,13974.01215476191
8_82_2013-03-01,13811.998350000002
8_82_2013-03-08,14665.730009523817
8_82_2013-03-15,14586.469057142862
8_82_2013-03-22,13471.024009523806
8_82_2013-03-29,13609.056845238092
8_82_2013-04-05,14155.69153571428
8_82_2013-04-12,13929.988342857134
8_82_2013-04-19,13347.018800000002
8_82_2013-04-26,13336.159025396828
8_82_2013-05-03,13883.022728571432
8_82_2013-05-10,14031.034935714286
8_82_2013-05-17,14128.199899999998
8_82_2013-05-24,14447.863595238094
8_82_2013-05-31,14158.80445
8_82_2013-06-07,13851.613559523812
8_82_2013-06-14,13762.28002857143
8_82_2013-06-21,13668.178909523811
8_82_2013-06-28,13564.216761904769
8_82_2013-07-05,13584.965238095236
8_82_2013-07-12,13866.257223809525
8_82_2013-07-19,14372.76132380953
8_82_2013-07-26,14181.555500000008
8_83_2012-11-02,2347.147838095239
8_83_2012-11-09,2368.612343197279
8_83_2012-11-16,2351.860081292517
8_83_2012-11-23,2207.998054761904
8_83_2012-11-30,2359.034392857143
8_83_2012-12-07,2703.8158000000003
8_83_2012-12-14,2674.258085714286
8_83_2012-12-21,4563.0034428571425
8_83_2012-12-28,2373.283295238096
8_83_2013-01-04,3266.079873809523
8_83_2013-01-11,3206.6729095238084
8_83_2013-01-18,3134.4206523809507
8_83_2013-01-25,2881.6635857142837
8_83_2013-02-01,3017.6930619047607
8_83_2013-02-08,3550.2557071428555
8_83_2013-02-15,3551.875464285712
8_83_2013-02-22,3818.619928571427
8_83_2013-03-01,3842.219964285713
8_83_2013-03-08,3944.1435571428565
8_83_2013-03-15,3692.6605452380954
8_83_2013-03-22,3417.550788095239
8_83_2013-03-29,3474.672026190478
8_83_2013-04-05,4234.704923809524
8_83_2013-04-12,3194.3814656462587
8_83_2013-04-19,2756.3945404761907
8_83_2013-04-26,2343.3043333333326
8_83_2013-05-03,2387.0250261904757
8_83_2013-05-10,2454.862921428571
8_83_2013-05-17,2484.6244952380953
8_83_2013-05-24,2442.011495238095
8_83_2013-05-31,2448.530590476191
8_83_2013-06-07,2474.2016190476193
8_83_2013-06-14,2583.0808500000007
8_83_2013-06-21,2523.1623857142863
8_83_2013-06-28,2606.104700000002
8_83_2013-07-05,2694.6347452380965
8_83_2013-07-12,2885.7202547619045
8_83_2013-07-19,2775.655447619048
8_83_2013-07-26,2727.1420333333344
8_85_2012-11-02,1693.7389880952378
8_85_2012-11-09,1684.6180595238093
8_85_2012-11-16,1736.4334380952378
8_85_2012-11-23,1831.6184999999994
8_85_2012-11-30,2034.8553285714288
8_85_2012-12-07,3632.0087023809524
8_85_2012-12-14,4705.178316666668
8_85_2012-12-21,5469.236104761907
8_85_2012-12-28,2588.5355214285705
8_85_2013-01-04,2531.71461632653
8_85_2013-01-11,2328.3857761904765
8_85_2013-01-18,2159.2829506802714
8_85_2013-01-25,1880.2097602040815
8_85_2013-02-01,1690.9337959183672
8_85_2013-02-08,1744.2512238095221
8_85_2013-02-15,1657.9643149659864
8_85_2013-02-22,1548.4376363945582
8_85_2013-03-01,1756.9629935374157
8_85_2013-03-08,1503.6820411564631
8_85_2013-03-15,1501.2943554421765
8_85_2013-03-22,1540.1753227891156
8_85_2013-03-29,1660.272367346939
8_85_2013-04-05,1908.4942309523813
8_85_2013-04-12,1905.8784452380958
8_85_2013-04-19,2069.9254095238102
8_85_2013-04-26,2156.6573238095243
8_85_2013-05-03,1969.2797047619047
8_85_2013-05-10,2830.2617734693886
8_85_2013-05-17,2428.0285401360547
8_85_2013-05-24,2466.8525782312922
8_85_2013-05-31,2163.4303071428576
8_85_2013-06-07,2040.2399137844632
8_85_2013-06-14,2176.372549498749
8_85_2013-06-21,2385.1059328320816
8_85_2013-06-28,1998.5070241740723
8_85_2013-07-05,1965.3452336978817
8_85_2013-07-12,2091.0256908407387
8_85_2013-07-19,1879.1221622693108
8_85_2013-07-26,1904.0090670312152
8_87_2012-11-02,22296.468490476207
8_87_2012-11-09,22296.468490476207
8_87_2012-11-16,22296.468490476207
8_87_2012-11-23,22654.149392857158
8_87_2012-11-30,22311.45533333335
8_87_2012-12-07,22311.45533333335
8_87_2012-12-14,22314.67847619049
8_87_2012-12-21,22303.535190476203
8_87_2012-12-28,22730.917011904774
8_87_2013-01-04,26114.0956132653
8_87_2013-01-11,25802.283184693875
8_87_2013-01-18,25725.830756122446
8_87_2013-01-25,27697.747284693873
8_87_2013-02-01,28605.648665646255
8_87_2013-02-08,28979.408884693876
8_87_2013-02-15,28608.276951360534
8_87_2013-02-22,28320.34187993196
8_87_2013-03-01,27562.664202380944
8_87_2013-03-08,26332.77446428572
8_87_2013-03-15,23993.865107142858
8_87_2013-03-22,22416.89396428571
8_87_2013-03-29,21070.01867142856
8_87_2013-04-05,24811.823104761912
8_87_2013-04-12,22561.50606190477
8_87_2013-04-19,22266.166061904758
8_87_2013-04-26,22489.738323809517
8_87_2013-05-03,24068.536299999985
8_87_2013-05-10,22468.81778333332
8_87_2013-05-17,21729.44194999999
8_87_2013-05-24,23786.11553333333
8_87_2013-05-31,25448.068404761903
8_87_2013-06-07,26498.700297619045
8_87_2013-06-14,26204.46906904762
8_87_2013-06-21,24954.820319047623
8_87_2013-06-28,24250.286845238094
8_87_2013-07-05,28320.361795238114
8_87_2013-07-12,27053.42767212887
8_87_2013-07-19,26926.968684033603
8_87_2013-07-26,26614.0796792717
8_90_2012-11-02,40641.578080952364
8_90_2012-11-09,42828.382300000005
8_90_2012-11-16,43061.36615714287
8_90_2012-11-23,46254.383476190465
8_90_2012-11-30,43815.632038095246
8_90_2012-12-07,44285.23968095239
8_90_2012-12-14,47542.54096904761
8_90_2012-12-21,49496.98877380953
8_90_2012-12-28,38852.77103809524
8_90_2013-01-04,42450.23201428574
8_90_2013-01-11,41998.56500238099
8_90_2013-01-18,41352.73541904765
8_90_2013-01-25,40422.028983333366
8_90_2013-02-01,40958.985173809546
8_90_2013-02-08,42089.19456496599
8_90_2013-02-15,42622.7231744898
8_90_2013-02-22,40666.81785782314
8_90_2013-03-01,40803.84059047618
8_90_2013-03-08,41619.24018333336
8_90_2013-03-15,41295.702883333346
8_90_2013-03-22,41288.48513333335
8_90_2013-03-29,41322.70313333335
8_90_2013-04-05,41172.3489714286
8_90_2013-04-12,41111.20890000003
8_90_2013-04-19,40483.63005000002
8_90_2013-04-26,38558.61245238097
8_90_2013-05-03,39945.147449206364
8_90_2013-05-10,40316.74706111112
8_90_2013-05-17,39468.817408730174
8_90_2013-05-24,38405.37843968256
8_90_2013-05-31,38981.869280952385
8_90_2013-06-07,39461.64701666668
8_90_2013-06-14,39423.5406952381
8_90_2013-06-21,37634.21383888889
8_90_2013-06-28,37788.012517460316
8_90_2013-07-05,38537.27685215419
8_90_2013-07-12,39506.155740249415
8_90_2013-07-19,39201.979692630375
8_90_2013-07-26,37966.68276904762
8_91_2012-11-02,29555.748536734707
8_91_2012-11-09,31070.301245238094
8_91_2012-11-16,31234.37560714285
8_91_2012-11-23,31367.416185714286
8_91_2012-11-30,30045.96150238096
8_91_2012-12-07,30032.50500238096
8_91_2012-12-14,30657.024669047612
8_91_2012-12-21,30454.615895238087
8_91_2012-12-28,24751.055730952383
8_91_2013-01-04,33298.29287380952
8_91_2013-01-11,33330.99200238096
8_91_2013-01-18,32305.44778095238
8_91_2013-01-25,30040.465971428588
8_91_2013-02-01,31934.71088571429
8_91_2013-02-08,35889.81419557823
8_91_2013-02-15,34273.149909863954
8_91_2013-02-22,32419.73925238097
8_91_2013-03-01,32488.99540952382
8_91_2013-03-08,33843.098971428575
8_91_2013-03-15,33665.08060952381
8_91_2013-03-22,32460.31387619047
8_91_2013-03-29,32430.30068571428
8_91_2013-04-05,34519.68534149659
8_91_2013-04-12,34762.40702244897
8_91_2013-04-19,32425.136
8_91_2013-04-26,31543.33461904762
8_91_2013-05-03,31781.838157142865
8_91_2013-05-10,31630.399764285714
8_91_2013-05-17,31219.76531190477
8_91_2013-05-24,30586.53466904763
8_91_2013-05-31,31107.750569047625
8_91_2013-06-07,31107.750569047625
8_91_2013-06-14,31515.67858571429
8_91_2013-06-21,29303.349488095246
8_91_2013-06-28,29201.316726190482
8_91_2013-07-05,31042.400039115648
8_91_2013-07-12,32525.4287904762
8_91_2013-07-19,31270.078985034015
8_91_2013-07-26,28810.366066666655
8_92_2012-11-02,65859.61322619053
8_92_2012-11-09,70739.52407619049
8_92_2012-11-16,71941.16835476195
8_92_2012-11-23,81138.83675952384
8_92_2012-11-30,68685.28641904758
8_92_2012-12-07,71977.31218095237
8_92_2012-12-14,73305.75395714285
8_92_2012-12-21,87215.180844898
8_92_2012-12-28,54915.86089761906
8_92_2013-01-04,67516.82202380952
8_92_2013-01-11,67263.41026190475
8_92_2013-01-18,65748.04710714288
8_92_2013-01-25,59789.4048190476
8_92_2013-02-01,62191.1565404762
8_92_2013-02-08,67823.7228755102
8_92_2013-02-15,65597.72984047617
